Season,MatchDatetime,Division,Country,League,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoals,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,Bet365HomeOdds,Bet365DrawOdds,Bet365AwayOdds,LadbrokesHomeOdds,LadbrokesDrawOdds,LadbrokesAwayOdds,BwinHomeOdds,BwinDrawOdds,BwinAwayOdds,CornersHome,FoulsHome,RedCardsHome,ShotsHome,ShotsOnTargetHome,YellowCardsHome,Bet&WinAwayOdds,Bet&WinDrawOdds,Bet&WinHomeOdds,Betbrain1X2,GoalBetAway,GoalBetDraw,GoalBetHome,HomeCorners,HomeFouls,HomeRedCards,HomeShots,HomeShotsOnTarget,HomeYellowCards,AwayWinsImpact,DrawImpact,HomeWinsImpact,SBAwayOdds,SBDrawOdds,SBHomeOdds,SJAwayOdds,SJDrawOdds,SJHomeOdds,MatchTime,VCACornerAway,VCDraw,VCHome,WilliamHillAway,WilliamHillDraw,WilliamHillHome,home_opening_odds,draw_opening_odds,away_opening_odds,home_closing_odds,draw_closing_odds,away_closing_odds,match_date_final
2011/2012,10/30/2011 0:00,N1,Netherlands,Eredivisie,Heracles,AZ Alkmaar,0,1,A,0,0,D,3.3,3.5,2.1,3.75,3.5,1.73,3.5,3.35,2,0,0,0,0,0,0,2,3.5,3.4,47,1.95,3.4,3.5,0,0,0,0,0,0,1.85,3.3,3.7,2,3.4,3.6,1.95,3.6,3.5,0:00,2.15,3.4,3.5,1.91,3.5,3.5,3.94,3.86,1.94,2.83,3.41,2.63,10/30/2011
2011/2012,10/30/2011 0:00,F1,France,Le Championnat,Toulouse,Rennes,1,0,H,1,0,H,2.5,3,3,2.38,2.88,2.8,2.45,3.1,3.1,4,13,0,14,6,1,2.88,3,2.5,47,2.9,3,2.5,1,22,1,5,2,1,2.9,3.1,2.3,3,3.05,2.45,3.1,3.1,2.4,0:00,3.3,3,2.5,3.2,3,2.4,2.44,3.07,3.44,2.88,3.04,2.9,10/30/2011
2011/2012,10/30/2011 0:00,N1,Netherlands,Eredivisie,Groningen,Feyenoord,6,0,H,3,0,H,2.4,3.5,2.75,2.38,3.3,2.5,2.35,3.3,3.1,0,0,0,0,0,0,2.8,3.3,2.38,47,2.85,3.4,2.25,0,0,0,0,0,0,2.8,3.3,2.2,2.75,3.4,2.4,2.8,3.6,2.25,0:00,3.1,3.4,2.3,2.8,3.4,2.25,2.4,3.67,2.93,2.3,3.61,3.19,10/30/2011
2011/2012,10/30/2011 0:00,SP1,Spain,La Liga Primera Division,Santander,Betis,1,0,H,0,0,D,2.6,3.2,2.75,2.6,3.2,2.7,2.55,3.25,2.7,7,12,0,22,5,1,2.7,3.2,2.5,47,2.75,3.2,2.5,8,21,0,6,2,4,2.7,3.2,2.4,2.7,3.25,2.55,2.88,3.2,2.5,0:00,2.88,3.3,2.62,2.8,3.2,2.5,2.66,3.33,2.91,2.44,3.35,3.21,10/30/2011
2011/2012,10/30/2011 0:00,SP1,Spain,La Liga Primera Division,Sp Gijon,Ath Bilbao,1,1,D,0,0,D,2.6,3.2,2.75,2.62,3.25,2.62,2.55,3.2,2.75,5,21,0,7,3,3,2.62,3.2,2.6,47,2.7,3.25,2.5,2,9,0,11,4,1,2.5,3.3,2.5,2.65,3.3,2.55,2.8,3.25,2.5,0:00,2.75,3.3,2.75,2.7,3.1,2.7,2.67,3.3,2.92,3.03,3.34,2.56,10/30/2011
2011/2012,10/30/2011 0:00,N1,Netherlands,Eredivisie,Graafschap,Vitesse,0,1,A,0,0,D,3.5,3.6,2,3.25,3.4,1.91,3.4,3.3,2.05,0,0,0,0,0,0,2,3.4,3.5,45,2,3.4,3.4,0,0,0,0,0,0,2,3.3,3.2,2,3.5,3.5,2.05,3.6,3.25,0:00,1.95,3.6,3.8,1.91,3.4,3.3,3.59,3.75,2.07,3.36,3.52,2.26,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Udinese,Palermo,1,0,H,1,0,H,1.67,3.6,5.5,1.73,3.5,5,1.7,3.6,4.85,5,13,0,13,7,1,5,3.6,1.67,48,5,3.5,1.7,4,12,0,21,4,2,4.6,3.4,1.7,5,3.5,1.7,5.25,3.5,1.7,0:00,5.5,3.6,1.73,5.5,3.3,1.73,1.68,3.8,6.18,1.75,3.69,5.6,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Siena,Chievo,4,1,H,1,0,H,2.1,3.2,3.6,2.2,3.1,3.4,2.15,3.15,3.45,2,28,0,5,2,5,3.4,3.1,2.2,48,3.3,3.1,2.2,4,16,0,12,7,1,3.3,3.1,2.1,3.5,2.9,2.25,3.6,3,2.2,0:00,3.8,3.12,2.2,3.5,3,2.25,2.19,3.2,3.98,2.18,3.03,4.31,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Parma,Cesena,2,0,H,1,0,H,1.8,3.25,5,1.77,3.3,5,1.82,3.25,4.65,2,17,0,10,3,4,5,3.2,1.8,48,4.75,3.2,1.8,11,16,0,22,7,2,4.2,3.3,1.8,4.75,3.25,1.8,5,3.3,1.8,0:00,5,3.4,1.83,5,3.2,1.8,1.84,3.49,5.26,1.99,3.29,4.69,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Lecce,Novara,1,1,D,1,1,D,2.2,3.3,3.3,2.2,3.2,3.3,2.2,3.2,3.3,8,10,0,10,3,1,3.25,3.2,2.2,48,3.2,3.2,2.2,9,26,0,14,7,4,3.2,3.2,2.1,3.5,3.1,2.15,3.4,3.2,2.2,0:00,3.5,3.3,2.25,3.5,3,2.25,2.28,3.35,3.53,2.16,3.31,3.92,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Fiorentina,Genoa,1,0,H,1,0,H,2,3.2,4,2,3.3,3.75,2,3.35,3.65,2,22,0,5,2,1,4,3.1,2,48,4,3.2,1.95,11,14,0,19,4,1,3.8,3.2,1.9,3.8,3.1,2.05,3.75,3.4,2,0:00,4.2,3.3,2.05,3.8,3.3,2,2.04,3.38,4.26,1.93,3.41,4.73,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Bologna,Atalanta,3,1,H,1,1,D,2.5,3.2,2.88,2.62,3.2,2.62,2.5,3.15,2.85,8,15,0,14,5,3,2.75,3.2,2.5,48,2.8,3.1,2.5,7,20,0,9,4,2,2.8,3.1,2.4,2.9,2.9,2.6,2.88,3,2.63,0:00,3,3.2,2.62,2.8,3,2.7,2.71,3.18,2.97,2.77,3.15,2.93,10/30/2011
2011/2012,10/30/2011 0:00,E1,England,Championship,Leeds,Cardiff,1,1,D,0,1,A,2.25,3.5,3,2.3,3.4,3,2.25,3.5,3.1,3,12,0,6,3,2,3.2,3.25,2.2,46,3,3.3,2.2,12,9,0,20,12,1,2.8,3.1,2.2,2.95,3.4,2.3,3.3,3.4,2.15,0:00,3.1,3.6,2.38,3.2,3.2,2.3,2.3,3.61,3.18,2.25,3.52,3.41,10/30/2011
2011/2012,10/30/2011 0:00,P1,Portugal,Liga I,Guimaraes,Rio Ave,2,1,H,1,1,D,2,3.2,4,1.91,3,3.75,1.95,3.2,3.9,0,0,0,0,0,0,4.2,3.2,1.83,43,4,3.2,1.9,0,0,0,0,0,0,3.8,3.1,1.9,3.75,3.2,1.909,3.8,3.2,2,0:00,4.33,3.25,1.95,3.8,3.2,1.95,1.98,3.38,4.35,1.93,3.46,4.63,10/30/2011
2011/2012,10/30/2011 0:00,SP1,Spain,La Liga Primera Division,Osasuna,Levante,2,0,H,2,0,H,2.3,3.2,3.2,2.4,3.3,2.88,2.4,3.1,3.2,5,13,0,14,1,3,2.8,3.25,2.4,47,3,3.2,2.3,5,13,1,13,5,1,2.65,3.2,2.45,2.9,3.25,2.375,3.4,3.25,2.2,0:00,3.2,3.25,2.4,3.1,3.1,2.4,2.4,3.33,3.31,2.24,3.33,3.64,10/30/2011
2011/2012,10/30/2011 0:00,G1,Greece,Ethniki Katigoria,PAOK,Panathinaikos,1,3,A,0,1,A,2.8,3.1,2.6,2.8,2.88,2.38,2.8,3.1,2.7,0,0,0,0,0,0,2.6,2.88,2.62,41,2.5,3,2.8,0,0,0,0,0,0,2.7,3.05,2.5,2.7,3,2.7,2.4,3.2,2.88,0:00,2.62,3.1,2.88,2.7,3.1,2.7,3.03,3.07,2.67,2.59,3.2,3.05,10/30/2011
2011/2012,10/30/2011 0:00,T1,Turkey,Futbol Ligi 1,Kayserispor,Galatasaray,0,2,A,0,1,A,3,3.2,2.25,3,3,2.2,3.1,3.2,2.25,0,0,0,0,0,0,2.37,3.2,2.7,30,2.2,3.2,3.1,0,0,0,0,0,0,2.3,3.1,2.8,2.4,3.2,2.9,2.3,3.1,3.1,0:00,2.3,3.12,2.88,2.2,3.2,3,3.25,3.3,2.38,2.73,3.16,2.92,10/30/2011
2011/2012,10/30/2011 0:00,G1,Greece,Ethniki Katigoria,Ergotelis,Asteras Tripolis,2,0,H,2,0,H,1.91,3.2,4.33,2,3,3.4,1.95,3.1,4.1,0,0,0,0,0,0,3.6,3,2,41,3.75,3.1,2,0,0,0,0,0,0,3.4,3.2,2,3.8,3.1,2.05,4,3.2,1.95,0:00,4.33,3.2,2.05,4.2,3.1,2,2.03,3.23,4.42,2.24,3.07,3.95,10/30/2011
2011/2012,10/30/2011 0:00,D1,Germany,Bundesliga 1,Hamburg,Kaiserslautern,1,1,D,0,1,A,1.91,3.4,4,1.91,3.4,4,1.88,3.5,4,3,23,0,11,5,2,4.2,3.4,1.83,48,4,3.4,1.9,4,18,1,16,5,2,3.7,3.3,1.9,4,3.4,1.909,4,3.8,1.83,0:00,4.2,3.6,1.91,4.2,3.3,1.91,1.88,3.75,4.48,1.95,3.64,4.25,10/30/2011
2011/2012,10/30/2011 0:00,G1,Greece,Ethniki Katigoria,AEK,Aris,3,0,H,2,0,H,1.8,3.25,5,1.73,3.2,4.5,1.78,3.3,4.6,0,0,0,0,0,0,4.2,3.1,1.83,41,4.5,3.2,1.8,0,0,0,0,0,0,4.4,3.3,1.75,4,3.25,1.95,4.5,3.1,1.87,0:00,4.75,3.12,1.91,4.8,3.2,1.85,1.87,3.43,4.92,1.84,3.43,5.26,10/30/2011
2011/2012,10/30/2011 0:00,T1,Turkey,Futbol Ligi 1,Bursaspor,Manisaspor,0,0,D,0,0,D,1.57,3.6,5.5,1.53,3.25,5,1.55,3.75,6,0,0,0,0,0,0,5,3.6,1.61,29,5.75,3.75,1.55,0,0,0,0,0,0,4.8,3.6,1.6,6,3.75,1.571,5.75,3.6,1.6,0:00,6,3.4,1.57,6,3.6,1.53,1.64,4.01,5.9,1.88,3.47,4.96,10/30/2011
2011/2012,10/30/2011 0:00,T1,Turkey,Futbol Ligi 1,Besiktas,Sivasspor,3,1,H,1,0,H,1.44,4,6.5,1.4,3.75,7,1.45,4.2,6.5,0,0,0,0,0,0,6,4,1.44,28,7,4,1.44,0,0,0,0,0,0,5.5,3.8,1.5,7.5,4,1.45,7,4.2,1.44,0:00,6.5,3.6,1.5,7.5,4,1.4,1.53,4.43,6.77,1.5,4.29,7.9,10/30/2011
2011/2012,10/30/2011 0:00,I1,Italy,Serie A,Cagliari,Lazio,0,3,A,0,2,A,2.5,3.2,2.88,2.5,3.2,2.8,2.55,3.2,2.75,3,16,0,5,4,0,2.62,3.2,2.6,48,2.75,3.2,2.5,11,7,0,11,2,0,2.6,3.05,2.6,2.8,3,2.625,2.88,3.2,2.5,0:00,3,3.2,2.62,3,3,2.5,2.68,3.2,2.99,3.1,3.18,2.6,10/30/2011
2011/2012,10/29/2011 0:00,G1,Greece,Ethniki Katigoria,Atromitos,Panionios,2,1,H,0,0,D,1.91,3.2,4.33,2,3,3.4,2.05,3,3.8,0,0,0,0,0,0,3.6,3,2,41,3.75,3.1,2,0,0,0,0,0,0,3.7,3.3,1.9,4.3,3.2,1.9,3.6,3.1,2.1,0:00,4.33,3.2,2,4.5,3.2,1.91,1.99,3.28,4.48,1.92,3.35,4.88,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Crystal Palace,Reading,0,0,D,0,0,D,2.63,3.3,2.63,2.5,3.3,2.75,2.6,3.1,2.65,5,9,0,11,7,4,2.8,3.3,2.4,46,2.5,3.25,2.6,7,13,0,11,9,1,2.45,3.1,2.45,2.6,3.3,2.6,2.75,3.3,2.5,0:00,2.75,3.4,2.62,2.8,2.9,2.75,2.82,3.4,2.66,2.74,3.43,2.74,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,Wigan,Fulham,0,2,A,0,1,A,2.88,3.25,2.5,2.8,3.3,2.5,2.9,3.2,2.45,0,14,0,7,5,5,2.5,3.25,2.75,48,2.4,3.2,2.9,9,17,0,18,9,2,2.5,3.2,2.6,2.5,3.25,2.75,2.5,3.3,2.8,0:00,2.5,3.3,3.12,2.5,3.1,2.9,3.2,3.32,2.46,3.2,3.42,2.4,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,West Brom,Liverpool,0,2,A,0,2,A,4,3.3,2,3.75,3.5,2,3.8,3.3,2.05,10,9,0,17,7,0,2,3.4,3.75,48,2,3.2,3.75,3,12,0,10,6,1,2,3.3,3.3,2.05,3.3,3.6,1.95,3.5,3.9,0:00,2.05,3.4,4,2.1,3.1,3.75,4.24,3.45,2.02,3.89,3.41,2.13,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,Swansea,Bolton,3,1,H,0,0,D,2.1,3.3,3.6,2.1,3.4,3.5,2.05,3.4,3.5,2,14,1,8,3,4,3.6,3.25,2.1,48,3.5,3.2,2.1,10,9,0,20,12,3,3.1,3.3,2.1,3.4,3.3,2.1,3.75,3.5,2,0:00,3.8,3.4,2.1,3.5,3.2,2.15,2.09,3.43,3.99,2.1,3.55,3.82,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,Sunderland,Aston Villa,2,2,D,1,1,D,2.1,3.3,3.6,2.2,3.3,3.3,2.15,3.4,3.5,6,13,0,10,5,3,3.25,3.25,2.2,48,3.4,3.25,2.1,5,7,0,13,8,1,3.1,3.2,2.15,3.4,3.25,2.15,3.4,3.3,2.2,0:00,3.75,3.3,2.15,3.3,3.2,2.25,2.18,3.32,3.85,1.99,3.53,4.28,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,Norwich,Blackburn,3,3,D,0,1,A,1.91,3.6,4,2,3.5,3.75,1.88,3.5,4,2,10,0,12,7,1,3.8,3.4,1.91,48,3.75,3.4,1.95,6,9,0,13,6,2,3.6,3.3,1.95,3.75,3.4,1.95,3.6,3.6,2,0:00,4,3.6,1.95,4,3.2,2,2.01,3.53,4.18,2.01,3.55,4.14,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,Everton,Man United,0,1,A,0,1,A,4.5,3.6,1.8,4.5,3.5,1.8,4.6,3.7,1.72,1,8,0,7,6,0,1.8,3.4,4.5,47,1.75,3.5,4.5,4,12,0,18,11,3,1.9,3.3,3.7,1.75,3.5,4.6,1.8,3.6,4.5,0:00,1.75,3.8,4.75,1.83,3.4,4.5,4.71,3.63,1.88,4.11,3.58,2,10/29/2011
2011/2012,10/29/2011 0:00,E0,England,Premier League,Chelsea,Arsenal,3,5,A,2,1,H,1.62,4,5.5,1.62,3.6,6,1.62,3.9,5,2,18,0,13,8,3,5.5,3.75,1.62,48,5.5,3.75,1.6,3,7,0,12,10,2,5,3.6,1.6,5.75,3.8,1.571,5,3.9,1.67,0:00,6,4,1.62,5.5,3.5,1.67,1.58,4.06,6.98,1.65,4.06,5.99,10/29/2011
2011/2012,10/29/2011 0:00,D1,Germany,Bundesliga 1,Bayern Munich,Nurnberg,4,0,H,3,0,H,1.17,7,16,1.17,7,15,1.18,7,12.5,3,14,0,4,2,2,15,6.5,1.17,47,14,6.5,1.18,7,14,0,13,5,1,12,5.5,1.2,17,6.5,1.166,21,7.5,1.14,0:00,19,7.5,1.18,15,6,1.2,1.18,7.8,19.56,1.15,8.78,22.3,10/29/2011
2011/2012,10/29/2011 0:00,D1,Germany,Bundesliga 1,Schalke 04,Hoffenheim,3,1,H,1,0,H,1.95,3.3,4,1.83,3.5,4.33,1.91,3.5,3.8,4,20,0,11,2,2,3.9,3.4,1.91,48,3.75,3.4,1.95,5,20,0,16,10,1,4,3.4,1.8,3.8,3.4,1.95,4,3.8,1.83,0:00,4,3.6,1.95,3.75,3.4,2,1.93,3.68,4.32,2.09,3.44,3.95,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Birmingham,Brighton,0,0,D,0,0,D,2,3.5,3.6,2.1,3.4,3.4,2.05,3.3,3.4,6,13,0,6,3,2,3.4,3.25,2.1,46,3.2,3.3,2.1,2,16,0,11,0,1,3,3.1,2.1,3.3,3.4,2.1,3.5,3.3,2.1,0:00,3.8,3.6,2.05,3.8,3.3,2,2.21,3.53,3.45,2.03,3.38,4.3,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Barnsley,Bristol City,1,2,A,0,1,A,2.2,3.4,3.2,2.1,3.4,3.4,2.1,3.3,3.3,7,5,0,11,6,0,3.5,3.3,2.05,45,3.4,3.3,2.05,10,6,0,11,4,2,3.1,3.2,2,3.4,3.3,2.1,3.6,3.3,2.05,0:00,3.5,3.5,2.15,3.3,3.3,2.2,2.07,3.61,3.78,2.31,3.54,3.28,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Derby,Portsmouth,3,1,H,3,0,H,2.6,3,2.88,2.25,3.4,3.1,2.35,3.3,2.85,7,12,0,9,3,2,3,3.3,2.3,46,2.9,3.2,2.35,7,12,0,16,13,1,2.5,3.1,2.4,2.85,3.3,2.4,3,3.25,2.38,0:00,3,3.3,2.6,2.8,3.1,2.6,2.5,3.4,3.01,2.99,3.17,2.71,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Doncaster,Coventry,1,1,D,0,1,A,2.3,3.25,3.1,2.38,3.25,3,2.35,3.1,3,4,10,0,5,4,1,3,3.25,2.3,46,2.9,3.2,2.35,9,10,0,11,7,2,2.65,3.1,2.3,2.875,3.3,2.375,3.1,3.25,2.3,0:00,3.25,3.3,2.38,3,3.2,2.4,2.42,3.37,3.16,2.48,3.38,3.11,10/29/2011
2011/2012,10/29/2011 0:00,SP1,Spain,La Liga Primera Division,Valencia,Getafe,3,1,H,2,1,H,1.44,4.33,7,1.44,4.33,6.5,1.48,4,7,3,13,0,9,3,2,6,4,1.5,47,7,4,1.45,5,20,0,13,5,2,6.5,3.9,1.45,7,4.2,1.444,7,4,1.5,0:00,7,4.33,1.53,7,3.75,1.53,1.55,4.35,6.92,1.57,4.14,6.91,10/29/2011
2011/2012,10/29/2011 0:00,SP1,Spain,La Liga Primera Division,Villarreal,Vallecano,2,0,H,1,0,H,2,3.4,3.75,1.95,3.5,3.75,2.05,3.3,3.9,2,11,0,9,1,5,3.8,3.4,1.91,47,4,3.4,1.85,5,14,0,11,5,3,3.3,3.3,2,3.75,3.4,1.95,4.33,3.5,1.83,0:00,4,3.4,2.05,3.6,3.2,2.1,2,3.55,4.19,2.1,3.4,3.99,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Millwall,Ipswich,4,1,H,2,0,H,2.1,3.4,3.4,2.25,3.4,3.1,2.2,3.2,3.2,5,9,0,10,3,0,3.1,3.3,2.2,46,3.2,3.3,2.1,5,11,0,10,6,0,3,3.1,2.1,3.2,3.3,2.2,3.3,3.25,2.2,0:00,3.5,3.5,2.2,3.3,3.2,2.25,2.2,3.47,3.52,2,3.72,3.99,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Southampton,Middlesbrough,3,0,H,2,0,H,1.91,3.5,4,1.83,3.5,4.33,1.85,3.5,4,9,9,0,7,3,1,4,3.4,1.91,46,4,3.4,1.83,7,11,0,13,7,0,3.5,3.2,1.85,4,3.6,1.85,4,3.6,1.87,0:00,4,3.75,1.91,3.8,3.5,1.95,1.85,3.81,4.55,1.81,3.84,4.82,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,Watford,Peterboro,3,2,H,3,2,H,2.63,3.5,2.5,2.6,3.4,2.6,2.6,3.2,2.6,5,6,0,12,7,0,2.5,3.4,2.6,46,2.5,3.3,2.6,6,13,0,14,6,1,2.4,3.1,2.5,2.6,3.3,2.6,2.5,3.5,2.63,0:00,2.6,3.6,2.62,2.62,3.3,2.62,2.73,3.68,2.58,2.47,3.62,2.93,10/29/2011
2011/2012,10/29/2011 0:00,E1,England,Championship,West Ham,Leicester,3,2,H,2,0,H,1.91,3.4,4,1.83,3.5,4.33,1.91,3.5,4.2,6,10,0,16,7,2,4,3.5,1.85,46,4,3.4,1.85,4,17,0,15,10,4,3.7,3.25,1.8,4.2,3.4,1.85,4,3.6,1.87,0:00,4,3.6,1.95,3.8,3.5,1.95,1.95,3.69,4.18,2,3.5,4.27,10/29/2011
2011/2012,10/29/2011 0:00,I1,Italy,Serie A,Catania,Napoli,2,1,H,1,1,D,2.9,3.1,2.5,2.8,3.2,2.5,2.8,3.2,2.5,7,13,1,11,4,1,2.38,3.2,3,48,2.5,3.1,2.8,5,12,0,18,5,1,2.4,3.2,2.7,2.5,3,3,2.5,3.2,2.88,0:00,2.62,3.12,3,2.5,3,3,3.07,3.11,2.68,3.08,3.16,2.65,10/29/2011
2011/2012,10/29/2011 0:00,I1,Italy,Serie A,Inter,Juventus,1,2,A,1,2,A,2.5,3.2,2.88,2.6,3.1,2.8,2.45,3.2,2.9,4,16,0,16,6,5,2.8,3.2,2.5,48,3,3,2.4,6,16,0,20,4,2,2.8,3.2,2.3,2.85,3.1,2.55,2.88,3.2,2.5,0:00,3,3.2,2.62,2.8,3,2.7,2.65,3.23,3,2.7,3.21,2.96,10/29/2011
2011/2012,10/29/2011 0:00,D1,Germany,Bundesliga 1,Mainz,Werder Bremen,1,3,A,1,1,D,2.7,3.4,2.5,2.7,3.4,2.5,2.7,3.6,2.5,0,20,0,13,5,4,2.6,3.25,2.6,48,2.5,3.25,2.7,10,23,0,16,6,2,2.5,3.35,2.5,2.55,3.3,2.65,2.5,3.6,2.63,0:00,2.62,3.6,2.75,2.7,3.1,2.7,2.77,3.62,2.61,2.78,3.55,2.63,10/29/2011
2011/2012,10/29/2011 0:00,F1,France,Le Championnat,Ajaccio,Bordeaux,0,2,A,0,2,A,3.6,3.1,2.15,3.2,3.2,2,3.5,3.25,2.1,7,15,0,13,5,0,2.1,3.25,3.4,47,2.1,3.25,3.4,2,22,0,6,1,2,2.1,3.2,3.2,2.15,3.25,3.4,2.25,3.1,3.4,0:00,2.15,3.25,4,2.1,3,4,3.89,3.25,2.16,4.13,3.38,2.06,10/29/2011
2011/2012,10/29/2011 0:00,SP1,Spain,La Liga Primera Division,Barcelona,Mallorca,5,0,H,3,0,H,1.06,11,34,1.09,9.5,21,1.07,10.5,26,1,16,0,2,0,2,26,10,1.06,47,26,10,1.07,9,11,0,18,10,1,15,7.3,1.11,26,11,1.062,34,10,1.08,0:00,34,12,1.08,34,8,1.1,1.08,14,36,1.1,12.05,33.27,10/29/2011
2011/2012,10/29/2011 0:00,P1,Portugal,Liga I,Academica,Sp Braga,0,0,D,0,0,D,3.75,3.25,2.05,3.5,3.2,1.91,3.75,3.2,2,0,0,0,0,0,0,2,3.25,3.5,43,2.05,3.2,3.5,0,0,0,0,0,0,2.1,3,3.3,1.95,3.2,3.6,2.05,3.25,3.6,0:00,2,3.3,4,1.95,3.2,3.8,4.06,3.33,2.07,4.48,3.43,1.96,10/29/2011
2011/2012,10/29/2011 0:00,F1,France,Le Championnat,Dijon,Marseille,2,3,A,0,2,A,4.2,3.3,1.91,3.75,3.2,1.83,3.9,3.3,1.95,7,17,0,20,11,3,1.91,3.25,4,46,1.9,3.3,4,3,11,0,14,7,2,2,3.2,3.4,1.909,3.25,4.2,1.91,3.3,4.2,0:00,1.91,3.3,4.75,1.95,3.1,4.33,4.8,3.4,1.79,5.5,3.55,1.79,10/29/2011
2011/2012,10/29/2011 0:00,F1,France,Le Championnat,Montpellier,Nancy,2,0,H,0,0,D,1.57,3.75,6.25,1.53,3.5,5.5,1.55,3.7,6.5,0,18,0,11,2,1,6,3.6,1.57,47,6,3.6,1.57,3,18,0,15,6,0,4.6,3.5,1.65,6.5,3.6,1.571,6,3.6,1.62,0:00,7,3.8,1.57,6.5,3.4,1.62,1.58,3.91,7.28,1.63,3.8,7,10/29/2011
2011/2012,10/29/2011 0:00,F1,France,Le Championnat,Paris SG,Caen,4,2,H,1,1,D,1.33,4.5,10.5,1.29,4.5,8,1.38,4.33,8.75,4,11,1,14,6,4,8,4.5,1.36,47,9,4.75,1.33,12,17,0,23,9,2,7.3,4.5,1.35,9,4.5,1.363,8.5,4.33,1.4,0:00,10.5,4.6,1.4,9,4.2,1.4,1.41,4.68,9.83,1.41,4.75,9.95,10/29/2011
2011/2012,10/29/2011 0:00,D1,Germany,Bundesliga 1,Stuttgart,Dortmund,1,1,D,1,1,D,3.3,3.3,2.2,3.2,3.4,2.2,3.25,3.5,2.2,7,13,0,15,6,2,2.15,3.3,3.3,48,2.25,3.25,3.1,6,18,0,12,6,3,2.3,3.3,2.75,2.2,3.3,3.2,2.2,3.6,3.2,0:00,2.2,3.5,3.4,2.2,3.3,3.3,3.4,3.55,2.25,3.85,3.46,2.12,10/29/2011
2011/2012,10/29/2011 0:00,T1,Turkey,Futbol Ligi 1,Gaziantepspor,Trabzonspor,0,1,A,0,0,D,2.55,3.2,2.55,2.62,3.1,2.38,2.65,3.2,2.55,0,0,0,0,0,0,2.5,3.1,2.6,30,2.45,3.2,2.75,0,0,0,0,0,0,2.3,3.1,2.8,2.65,3.2,2.65,2.5,3.2,2.75,0:00,2.6,3.1,2.6,2.37,3.2,2.75,2.77,3.26,2.8,2.63,3.16,3.04,10/29/2011
2011/2012,10/29/2011 0:00,N1,Netherlands,Eredivisie,Roda,Ajax,0,4,A,0,1,A,5.25,4.2,1.57,4.33,3.4,1.67,5,4,1.6,0,0,0,0,0,0,1.62,4,5,43,1.6,3.75,4.75,0,0,0,0,0,0,1.7,3.4,4.2,1.6,4,5.25,1.62,4.2,4.75,0:00,1.57,4,5.4,1.62,4.2,4.33,5.26,4.31,1.65,6.16,4.5,1.56,10/29/2011
2011/2012,10/29/2011 0:00,SC0,Scotland,Premier League,Aberdeen,Rangers,1,2,A,0,0,D,7,4,1.5,7.5,4.33,1.44,6.5,4.1,1.53,2,13,0,9,5,2,1.53,4.2,5.5,43,1.42,4.25,6.75,1,16,1,7,5,4,1.5,3.8,5.5,1.5,3.8,7,1.5,4.33,5.5,0:00,1.5,4.33,7,1.57,3.8,6,6.97,4.28,1.54,6.65,4.38,1.56,10/29/2011
2011/2012,10/29/2011 0:00,SC0,Scotland,Premier League,Celtic,Hibernian,0,0,D,0,0,D,1.22,6,13,1.2,6.5,15,1.2,5.75,13.5,3,14,0,9,4,1,12,6,1.22,43,13,5.75,1.2,0,8,0,8,4,0,11,5.2,1.2,15,6,1.2,11,6,1.22,0:00,13,6.5,1.22,12,5.5,1.25,1.21,7.1,15.85,1.18,7.76,19.97,10/29/2011
2011/2012,10/29/2011 0:00,SC0,Scotland,Premier League,Dunfermline,Dundee United,1,4,A,0,2,A,3.3,3.3,2.2,3,3.4,2.3,3,3.3,2.25,8,2,0,15,9,1,2.38,3.3,2.88,43,2.15,3.25,3.2,6,7,1,6,3,2,2.3,3.1,2.8,2.25,3.25,3.1,2.3,3.3,3,0:00,2.2,3.3,3.5,2.3,3.2,3.2,3.32,3.55,2.26,3.45,3.48,2.24,10/29/2011
